age,job,education,balance,duration,campaign,approval
47.0,4,2,0,508.0,1,1
42.0,1,0,92,86.0,2,0
56.0,7,1,22196,189.0,1,0
42.0,9,1,2,249.0,2,0
49.0,3,0,249,450.0,1,0
43.0,10,3,3274,680.0,1,0
39.0,7,1,5731,175.0,2,0
66.0,5,0,206,479.0,1,1
30.0,9,2,2325,270.0,3,0
38.0,4,2,0,164.0,1,0
31.0,1,1,1664,158.0,1,0
32.0,9,1,3333,50.0,4,0
48.0,9,1,7020,80.0,2,0
34.0,0,2,37,45.0,1,0
28.0,8,1,28,220.0,2,0
40.0,0,1,1670,161.0,2,0
36.0,2,1,134,98.0,1,0
52.0,5,1,603,79.0,1,0
46.0,0,0,276,157.0,2,0
25.0,9,1,2157,339.0,1,0
13.0,1,1,161,274.0,2,0
40.0,1,0,3658,977.0,1,0
26.0,4,2,-402,127.0,2,0
26.0,1,0,3342,329.0,4,0
35.0,6,1,1732,1441.0,3,0
40.0,0,1,263,231.0,1,0
31.0,4,2,623,96.0,2,0
32.0,0,1,3540,213.0,1,0
33.0,0,1,95,335.0,1,1
53.0,7,1,765,959.0,3,1
46.0,9,1,-824,429.0,3,1
28.0,4,2,5549,383.0,6,0
31.0,1,1,191,40.0,1,0
44.0,1,0,420,110.0,2,0
35.0,0,1,0,326.0,1,0
50.0,9,3,2706,179.0,3,0
32.0,9,1,4,132.0,8,0
51.0,0,1,423,95.0,1,0
51.0,4,2,-892,248.0,2,0
31.0,1,3,-120,100.0,3,0
41.0,0,1,-365,226.0,10,0
57.0,9,2,27069,174.0,3,0
34.0,4,2,8038,29.0,3,0
47.0,9,1,-938,176.0,2,0
47.0,0,1,1139,106.0,2,0
36.0,6,1,189,136.0,1,0
29.0,3,2,19,110.0,2,1
39.0,9,1,3663,230.0,3,0
53.0,1,3,0,140.0,7,0
47.0,1,1,-614,118.0,2,0
51.0,9,1,2323,151.0,10,0
48.0,1,1,425,693.0,2,0
32.0,9,1,5122,31.0,1,0
36.0,4,2,608,125.0,2,0
50.0,11,0,341,670.0,4,1
39.0,0,1,607,454.0,2,1
31.0,1,1,1495,159.0,3,0
49.0,0,1,381,504.0,2,0
33.0,10,1,385,29.0,28,0
26.0,4,2,1274,190.0,1,0
27.0,1,1,362,332.0,2,0
51.0,1,0,377,143.0,4,0
26.0,0,1,802,77.0,1,0
45.0,0,1,194,517.0,4,0
54.0,9,1,-315,2029.0,1,1
49.0,9,2,1843,269.0,1,0
47.0,9,1,-9,457.0,2,0
42.0,3,0,83,184.0,1,0
50.0,2,2,433,47.0,4,0
37.0,0,1,-107,158.0,2,0
54.0,1,0,4503,168.0,3,0
40.0,7,1,51,50.0,1,0
50.0,7,1,961,757.0,4,0
57.0,5,1,49,93.0,4,0
33.0,9,1,3470,285.0,2,0
49.0,9,1,-147,390.0,1,0
35.0,7,1,0,146.0,2,0
28.0,1,1,0,386.0,1,0
58.0,4,2,172,145.0,7,0
31.0,0,1,-407,230.0,1,0
36.0,4,2,649,237.0,2,0
49.0,1,0,1040,474.0,2,0
30.0,10,1,142,350.0,4,0
29.0,7,1,209,487.0,7,0
50.0,4,3,3304,1009.0,2,0
26.0,8,2,294,87.0,1,1
27.0,3,1,4848,82.0,3,0
32.0,1,1,1670,183.0,1,0
62.0,11,1,367,139.0,5,0
34.0,1,1,13683,115.0,3,0
25.0,0,2,1420,124.0,2,0
34.0,4,2,340,633.0,28,0
44.0,9,1,1679,718.0,1,1
38.0,4,2,1198,63.0,1,0
57.0,0,1,169,180.0,1,0
36.0,6,2,506,47.0,1,0
41.0,2,1,1249,391.0,1,0
36.0,4,2,678,85.0,3,0
27.0,4,2,212,373.0,1,0
37.0,9,1,23,289.0,2,0
47.0,4,2,4402,805.0,1,1
31.0,7,0,459,623.0,1,1
39.0,6,1,4722,483.0,1,0
35.0,0,2,1555,26.0,2,0
40.0,1,1,61,112.0,3,0
38.0,4,2,0,213.0,2,0
31.0,9,1,3706,129.0,1,0
36.0,1,0,1177,330.0,1,1
53.0,4,0,2096,104.0,1,0
59.0,1,0,748,184.0,1,0
29.0,4,2,3357,120.0,3,0
30.0,0,1,3809,159.0,4,0
52.0,0,1,395,391.0,3,0
55.0,1,1,1011,112.0,2,0
56.0,1,0,420,76.0,1,0
32.0,0,1,76,189.0,2,0
24.0,1,1,0,94.0,1,0
51.0,1,0,844,184.0,3,0
36.0,4,2,1318,100.0,2,0
36.0,9,2,167,57.0,1,0
42.0,4,2,2187,525.0,3,1
49.0,0,1,14440,60.0,1,0
48.0,4,1,2294,251.0,11,0
36.0,4,1,80,251.0,3,0
48.0,4,0,2537,219.0,6,0
30.0,9,2,569,976.0,12,1
27.0,4,2,0,46.0,1,0
38.0,2,2,0,185.0,3,0
36.0,9,1,12,587.0,2,1
45.0,9,1,49,65.0,2,0
44.0,3,2,460,491.0,1,0
42.0,9,1,613,432.0,2,0
37.0,2,2,7944,102.0,1,0
48.0,1,1,1143,264.0,1,0
57.0,5,0,-464,75.0,1,0
44.0,7,1,1989,106.0,2,0
48.0,9,1,17,81.0,1,0
56.0,5,0,-1,89.0,23,0
37.0,4,2,1698,95.0,2,0
47.0,1,1,5306,322.0,1,0
54.0,3,3,0,94.0,5,0
51.0,5,1,1679,417.0,1,1
47.0,0,1,3676,567.0,1,1
25.0,4,2,-242,600.0,4,1
39.0,7,1,471,5.0,1,0
40.0,4,2,8902,464.0,5,0
38.0,4,2,1704,222.0,1,0
34.0,4,2,3050,469.0,1,1
53.0,3,0,2581,99.0,1,0
32.0,7,1,162,297.0,2,0
35.0,1,1,243,41.0,3,0
24.0,8,1,1847,390.0,1,0
58.0,1,0,0,535.0,2,0
49.0,4,0,3371,269.0,2,1
45.0,7,1,1757,1010.0,3,0
55.0,4,2,171,73.0,6,0
42.0,2,2,157,650.0,1,0
28.0,0,1,934,53.0,2,0
48.0,1,1,-19,270.0,1,0
51.0,4,2,-55,119.0,6,0
38.0,3,0,21,634.0,2,0
27.0,1,1,14,72.0,2,0
50.0,9,1,246,270.0,1,0
44.0,1,0,887,165.0,2,0
40.0,4,2,51,164.0,2,0
29.0,7,1,-287,196.0,1,0
34.0,7,1,0,78.0,4,0
44.0,6,2,2734,897.0,4,1
50.0,2,2,52,22.0,8,0
34.0,4,2,2594,161.0,3,0
54.0,5,0,22,23.0,4,0
34.0,9,2,1611,490.0,2,0
34.0,0,2,18,359.0,1,1
52.0,1,0,1331,213.0,2,0
60.0,11,3,7337,122.0,1,0
39.0,4,1,835,587.0,4,0
58.0,5,0,5092,199.0,6,0
41.0,9,1,52,261.0,2,0
48.0,9,1,10655,5.0,3,0
58.0,4,2,1831,1531.0,1,0
40.0,6,0,92,92.0,1,0
48.0,4,2,586,179.0,2,0
52.0,1,0,1758,41.0,1,0
50.0,6,1,2061,197.0,2,0
25.0,9,1,959,144.0,5,0
54.0,5,0,208,255.0,1,0
34.0,7,1,-315,56.0,2,0
48.0,4,2,-13,20.0,6,0
37.0,0,2,801,331.0,7,0
66.0,5,2,1948,216.0,1,1
32.0,4,2,751,64.0,1,0
45.0,1,1,784,34.0,1,0
43.0,1,1,24,68.0,1,0
41.0,4,2,72,764.0,3,0
40.0,9,2,1871,64.0,1,0
44.0,7,1,1378,257.0,2,0
43.0,1,0,188,58.0,3,0
30.0,11,2,6836,30.0,3,0
32.0,7,1,61,529.0,5,0
57.0,0,1,-967,8.0,7,0
31.0,1,2,462,147.0,1,0
49.0,11,1,0,173.0,2,0
31.0,0,1,5527,132.0,1,0
41.0,0,2,1287,286.0,1,0
44.0,4,2,17361,476.0,1,0
54.0,2,3,1956,221.0,5,0
37.0,1,1,0,146.0,4,1
34.0,4,1,-294,532.0,2,0
43.0,9,1,275,69.0,6,0
44.0,4,2,724,157.0,2,0
44.0,7,1,27,485.0,1,0
53.0,0,1,26,56.0,1,0
36.0,9,1,191,69.0,1,0
58.0,9,1,-123,131.0,2,0
26.0,8,1,-147,95.0,2,0
34.0,9,1,179,294.0,3,0
55.0,1,0,1086,146.0,1,0
55.0,1,1,471,58.0,2,0
34.0,2,2,105,249.0,2,0
41.0,2,1,1588,10.0,8,0
38.0,3,1,70,255.0,3,1
28.0,1,1,2700,337.0,4,0
41.0,9,1,1602,142.0,1,0
30.0,0,2,0,209.0,2,0
39.0,9,3,839,825.0,2,0
41.0,0,1,21515,87.0,1,0
36.0,9,1,5902,219.0,4,0
37.0,4,2,547,143.0,1,0
59.0,6,2,3800,70.0,1,0
26.0,9,1,261,371.0,2,0
43.0,9,1,0,539.0,8,0
42.0,4,1,-34,176.0,1,0
46.0,1,3,9328,725.0,3,1
31.0,0,1,5,101.0,7,0
43.0,10,1,3529,169.0,2,0
48.0,1,2,2330,15.0,1,0
41.0,1,1,1334,234.0,5,0
32.0,6,2,3601,171.0,15,0
45.0,9,2,265,14.0,3,0
52.0,0,3,2227,242.0,2,1
37.0,6,1,487,155.0,15,0
38.0,1,1,0,580.0,1,0
36.0,7,1,174,223.0,2,0
58.0,5,1,14412,297.0,1,0
37.0,4,2,3288,124.0,2,0
30.0,9,1,57,465.0,2,0
47.0,9,1,2246,330.0,1,0
40.0,9,1,4441,153.0,2,0
42.0,4,2,0,131.0,2,0
71.0,11,2,353,208.0,1,0
54.0,1,1,448,98.0,1,0
53.0,2,0,27,230.0,3,1
33.0,1,1,474,400.0,2,0
30.0,9,2,1185,284.0,1,0
39.0,7,1,282,243.0,1,0
32.0,1,1,2,16.0,9,0
34.0,9,1,60,274.0,2,0
39.0,6,2,3972,122.0,3,0
75.0,5,1,26452,219.0,2,0
33.0,0,1,818,301.0,3,0
40.0,7,1,9374,7.0,8,0
37.0,9,3,47,374.0,3,0
69.0,5,0,279,26.0,1,0
52.0,10,0,20,172.0,1,0
31.0,0,1,360,332.0,1,0
28.0,9,1,1532,253.0,1,0
29.0,4,2,1673,200.0,2,0
46.0,7,1,2420,405.0,2,0
28.0,1,1,100,132.0,2,0
41.0,0,1,0,89.0,1,0
42.0,9,1,1533,86.0,1,0
34.0,0,1,296,147.0,4,0
28.0,1,1,2788,369.0,2,1
43.0,4,1,109,64.0,3,0
32.0,9,1,485,98.0,14,0
33.0,9,2,125,66.0,2,0
70.0,5,1,616,149.0,2,0
36.0,7,1,3064,240.0,3,0
53.0,9,1,206,87.0,6,0
30.0,1,1,6900,816.0,1,0
45.0,7,1,-179,155.0,2,0
31.0,7,1,481,106.0,2,0
28.0,0,1,12,73.0,3,0
45.0,1,0,0,574.0,5,0
51.0,4,2,176,8.0,1,0
53.0,4,0,4086,14.0,3,0
40.0,9,1,257,731.0,4,0
53.0,1,0,53,208.0,1,0
31.0,1,1,6,821.0,1,0
30.0,4,2,562,137.0,4,0
53.0,2,1,-118,101.0,3,0
40.0,1,0,2805,173.0,6,0
26.0,4,1,565,582.0,11,0
47.0,1,1,0,676.0,1,0
51.0,4,2,1612,384.0,1,0
45.0,10,0,180,62.0,2,0
35.0,4,2,0,295.0,3,0
36.0,4,2,876,241.0,2,0
57.0,0,1,2137,132.0,7,0
42.0,1,0,260,175.0,2,0
32.0,1,1,-53,648.0,1,1
30.0,4,2,944,251.0,2,1
36.0,9,1,2394,184.0,2,0
43.0,9,1,297,119.0,3,0
69.0,5,2,2144,417.0,1,1
31.0,9,2,969,95.0,1,0
35.0,9,1,0,125.0,2,0
26.0,2,2,37,207.0,1,0
46.0,9,1,410,162.0,5,0
30.0,9,1,1211,176.0,1,0
33.0,4,2,71,107.0,6,0
34.0,4,4,436,28.0,1,0
48.0,1,0,559,1231.0,2,0
31.0,4,2,1170,200.0,4,0
46.0,4,2,25,103.0,2,0
40.0,7,1,1325,150.0,2,0
39.0,2,1,0,108.0,7,0
33.0,9,1,647,124.0,1,0
50.0,1,0,2142,309.0,2,0
84.0,5,0,639,353.0,3,1
40.0,1,0,177,742.0,4,0
55.0,4,2,236,200.0,1,0
40.0,7,1,1959,177.0,1,0
46.0,0,0,96,151.0,2,0
43.0,6,2,0,147.0,1,0
34.0,1,1,250,193.0,6,0
35.0,9,1,126,112.0,2,0
57.0,5,3,1621,108.0,1,0
25.0,8,1,8,107.0,2,1
32.0,6,2,189,106.0,2,0
52.0,5,1,316,463.0,3,0
31.0,6,2,-282,131.0,3,0
34.0,4,2,-308,140.0,2,0
42.0,9,1,248,163.0,4,0
47.0,1,0,126,2456.0,2,1
50.0,6,2,13,76.0,1,1
30.0,9,1,-393,435.0,1,1
33.0,7,1,358,302.0,1,0
56.0,9,2,917,306.0,1,0
34.0,0,1,1268,259.0,3,0
33.0,9,1,-163,502.0,2,0
32.0,4,2,473,72.0,2,0
34.0,4,2,4831,265.0,1,0
37.0,9,1,1063,413.0,2,0
30.0,4,1,0,756.0,3,0
29.0,1,1,424,241.0,2,0
56.0,10,0,802,258.0,2,0
31.0,4,2,430,137.0,16,0
59.0,11,3,3940,48.0,2,0
36.0,3,1,2880,283.0,1,0
51.0,1,1,1069,247.0,2,0
54.0,6,0,4382,193.0,4,0
37.0,4,2,0,129.0,4,0
32.0,9,2,3939,209.0,2,0
42.0,6,2,753,31.0,1,0
29.0,1,1,358,88.0,5,0
52.0,1,0,1141,22.0,5,0
40.0,9,1,1259,234.0,5,0
30.0,7,1,227,23.0,1,0
55.0,2,1,538,353.0,2,1
49.0,4,2,92,221.0,2,0
33.0,9,2,8023,196.0,1,0
32.0,7,1,2478,395.0,1,0
21.0,8,1,6844,126.0,3,0
42.0,9,1,440,13.0,5,0
56.0,6,1,800,170.0,1,0
39.0,11,1,914,20.0,1,0
30.0,2,1,638,358.0,6,0
55.0,5,1,159,159.0,1,0
43.0,1,0,483,225.0,3,0
53.0,10,1,94,493.0,1,1
57.0,5,1,1044,585.0,1,1
39.0,6,3,0,13.0,11,0
56.0,9,2,401,26.0,1,0
29.0,7,3,33,161.0,1,0
38.0,1,0,506,122.0,1,0
59.0,4,2,1881,456.0,2,0
42.0,9,3,344,26.0,7,0
46.0,1,0,0,51.0,9,0
31.0,0,1,3,37.0,12,0
35.0,7,1,221,150.0,1,0
50.0,6,1,36,104.0,10,0
42.0,1,0,969,721.0,1,0
36.0,7,1,760,9.0,13,0
25.0,0,2,220,68.0,1,0
42.0,4,2,10907,74.0,3,0
27.0,8,2,-148,146.0,3,0
32.0,1,0,415,777.0,4,1
57.0,4,2,1341,339.0,2,0
48.0,1,1,865,78.0,2,0
34.0,1,1,-566,248.0,2,0
33.0,7,1,210,201.0,1,0
26.0,9,1,1275,18.0,9,0
50.0,1,1,579,83.0,4,0
60.0,9,2,2934,233.0,2,0
47.0,4,2,6637,174.0,2,0
31.0,4,2,271,89.0,1,0
52.0,9,2,0,145.0,3,0
36.0,7,1,472,1017.0,1,0
43.0,1,0,487,548.0,2,0
30.0,9,2,699,213.0,4,0
32.0,1,1,150,210.0,1,0
31.0,4,2,1130,224.0,3,0
29.0,4,1,584,541.0,19,0
48.0,7,1,3186,104.0,1,0
32.0,7,1,133,171.0,1,1
30.0,3,2,868,387.0,2,0
48.0,1,1,480,830.0,1,1
51.0,1,3,1883,57.0,1,0
34.0,4,2,606,97.0,1,1
35.0,1,1,603,474.0,2,0
49.0,4,0,548,115.0,6,0
36.0,10,1,-872,153.0,1,0
37.0,1,1,33,106.0,2,0
37.0,4,2,1689,645.0,2,0
49.0,1,0,902,210.0,2,0
44.0,7,1,0,97.0,1,0
40.0,8,1,260,52.0,1,0
57.0,9,1,589,223.0,1,0
39.0,9,1,626,126.0,2,0
38.0,7,1,0,1473.0,6,0
51.0,1,1,78,723.0,2,0
27.0,1,1,3792,279.0,2,1
38.0,1,2,14058,293.0,20,0
30.0,9,1,-522,670.0,2,1
36.0,8,3,386,359.0,2,0
37.0,10,1,1978,404.0,1,1
53.0,0,1,459,317.0,6,0
38.0,10,2,2812,830.0,1,1
48.0,4,2,5057,37.0,1,0
26.0,3,1,-759,191.0,1,0
33.0,1,1,-416,767.0,2,1
47.0,9,3,2106,168.0,1,0
45.0,4,2,220,89.0,4,0
32.0,1,1,0,746.0,2,0
69.0,5,3,426,225.0,1,1
65.0,11,3,4717,256.0,1,1
37.0,1,1,395,219.0,2,0
45.0,1,0,0,211.0,2,0
36.0,1,1,-206,177.0,2,0
62.0,6,2,6,216.0,1,1
37.0,4,2,4039,106.0,2,0
39.0,7,1,687,869.0,1,1
38.0,9,1,-242,1173.0,3,1
31.0,4,2,582,58.0,2,0
58.0,1,0,8218,124.0,10,0
44.0,4,2,1424,201.0,2,0
31.0,1,1,92,688.0,1,1
33.0,9,1,2085,501.0,2,1
36.0,9,2,197,260.0,1,1
31.0,9,1,2305,139.0,1,0
45.0,0,1,-547,214.0,2,0
30.0,9,2,411,142.0,1,0
34.0,1,1,584,154.0,2,0
34.0,4,2,997,81.0,1,0
39.0,0,1,83,69.0,6,0
416.0,4,2,6563,136.0,8,0
32.0,7,1,0,99.0,13,0
32.0,4,2,0,9.0,6,0
36.0,1,0,398,278.0,1,0
35.0,0,2,1145,82.0,2,0
32.0,4,2,2,100.0,2,1
33.0,4,2,201,171.0,1,0
49.0,2,0,563,84.0,1,0
35.0,4,2,3161,433.0,2,0
31.0,9,1,0,624.0,6,0
42.0,4,1,1331,698.0,2,0
34.0,3,0,2929,518.0,2,1
32.0,7,1,-220,123.0,2,0
29.0,4,2,5980,317.0,1,0
32.0,7,1,48,8.0,3,0
50.0,3,3,0,118.0,8,0
58.0,5,1,3382,294.0,2,0
59.0,9,1,2308,815.0,1,1
25.0,8,2,10,857.0,4,1
57.0,7,1,162,174.0,1,0
30.0,1,1,1073,1130.0,4,0
26.0,7,1,1700,13.0,5,0
50.0,7,0,148,198.0,2,0
39.0,7,1,0,503.0,1,0
45.0,1,0,185,249.0,3,0
37.0,4,2,896,343.0,2,0
47.0,1,0,1279,479.0,2,0
50.0,9,2,199,116.0,2,0
40.0,4,1,99,15.0,5,0
35.0,1,0,378,427.0,3,0
53.0,4,2,15,921.0,2,1
35.0,0,1,147,41.0,1,0
54.0,9,1,2225,73.0,2,0
35.0,0,1,1810,65.0,2,0
31.0,3,3,-6,94.0,2,0
46.0,9,1,435,192.0,3,0
52.0,4,1,335,411.0,1,1
34.0,0,1,-251,641.0,1,1
46.0,7,1,5,305.0,2,0
54.0,6,1,641,472.0,1,0
37.0,0,2,0,115.0,1,0
39.0,0,2,722,141.0,1,0
50.0,9,2,3337,24.0,14,0
44.0,9,1,0,264.0,5,0
56.0,0,1,1504,66.0,2,0
40.0,7,2,35,318.0,4,0
36.0,7,1,895,622.0,1,0
33.0,4,2,752,104.0,4,0
33.0,1,1,1925,76.0,2,0
42.0,7,1,-246,149.0,1,0
30.0,6,2,901,601.0,1,0
33.0,0,1,894,509.0,2,0
26.0,1,1,592,174.0,1,0
26.0,0,1,3529,57.0,2,0
37.0,7,1,0,187.0,2,0
59.0,5,0,0,493.0,2,1
49.0,1,0,371,18.0,44,0
33.0,1,0,1,257.0,1,0
46.0,9,1,834,196.0,2,0
55.0,2,0,298,144.0,3,0
49.0,7,2,306,285.0,7,0
51.0,9,1,143,627.0,1,0
27.0,0,1,186,136.0,2,0
44.0,9,1,5597,27.0,3,0
40.0,7,1,1547,88.0,2,0
36.0,4,2,1852,362.0,1,0
46.0,0,1,1790,214.0,5,0
30.0,7,1,20,404.0,6,0
35.0,0,1,8652,103.0,6,0
31.0,9,1,1626,356.0,2,0
37.0,0,1,749,219.0,1,0
49.0,1,3,51,984.0,1,0
27.0,7,1,-1,60.0,2,0
32.0,1,1,-32,145.0,1,0
70.0,5,1,6850,252.0,3,0
22.0,9,1,333,129.0,1,0
58.0,1,1,-27,77.0,13,0
33.0,1,1,932,226.0,1,0
83.0,5,0,0,664.0,1,0
50.0,4,2,100,157.0,1,0
53.0,1,1,-626,205.0,1,0
37.0,4,2,9,484.0,2,0
55.0,7,0,653,800.0,1,0
49.0,0,1,3608,231.0,1,1
41.0,1,0,293,102.0,1,0
40.0,4,2,36,240.0,3,0
48.0,4,2,263,350.0,2,0
27.0,8,1,8366,458.0,2,0
30.0,4,2,2186,366.0,1,0
37.0,2,1,20453,115.0,1,0
37.0,7,1,105,260.0,4,0
40.0,1,1,440,327.0,2,0
73.0,5,3,519,434.0,1,1
50.0,4,2,19447,166.0,1,0
53.0,1,0,225,171.0,7,0
47.0,1,1,2548,577.0,1,0
33.0,9,1,0,224.0,8,0
50.0,1,3,2284,1088.0,17,1
51.0,1,0,40,79.0,1,0
42.0,3,2,364,52.0,1,0
34.0,9,1,174,259.0,4,0
44.0,9,1,10888,163.0,1,0
32.0,0,1,0,159.0,2,0
60.0,5,2,225,54.0,2,0
60.0,5,2,2131,421.0,6,0
29.0,1,1,-20,574.0,1,1
39.0,4,1,36,70.0,2,0
47.0,1,0,2642,310.0,2,0
30.0,0,2,400,223.0,1,0
31.0,9,2,1214,39.0,1,0
34.0,4,2,-292,181.0,6,0
51.0,0,1,1415,151.0,3,0
38.0,1,1,213,270.0,15,0
47.0,0,1,2540,110.0,5,0
46.0,3,2,3232,94.0,2,0
33.0,4,2,296,90.0,2,0
30.0,4,2,42,115.0,6,0
40.0,9,1,697,220.0,2,0
38.0,1,1,13156,291.0,4,0
63.0,5,1,1490,506.0,1,1
33.0,4,2,150,151.0,2,0
59.0,5,1,0,812.0,1,1
29.0,4,2,4210,119.0,1,0
54.0,7,1,1012,33.0,3,0
57.0,9,1,16063,352.0,3,0
57.0,1,0,5431,383.0,1,0
28.0,7,1,317,21.0,3,0
30.0,9,1,4787,266.0,1,0
28.0,1,1,225,866.0,2,0
45.0,7,0,3854,10.0,3,0
29.0,7,1,92,240.0,1,0
42.0,1,0,-10,291.0,4,0
31.0,1,1,-617,115.0,2,0
59.0,3,0,195,366.0,2,0
41.0,1,0,1172,153.0,1,0
57.0,3,1,0,197.0,2,0
43.0,7,1,0,106.0,4,0
30.0,7,1,-94,41.0,2,0
26.0,0,1,609,112.0,1,0
52.0,4,2,4,30.0,9,0
32.0,2,1,1121,211.0,3,0
39.0,4,2,355,313.0,5,0
31.0,1,1,3653,252.0,1,0
83.0,5,0,1097,181.0,1,1
34.0,4,2,436,118.0,4,0
40.0,1,1,4795,57.0,1,0
39.0,6,1,266,102.0,2,0
50.0,10,1,3357,239.0,4,1
30.0,9,2,101,187.0,3,0
43.0,1,1,10910,66.0,2,0
49.0,1,1,1568,206.0,6,0
41.0,5,0,0,239.0,1,0
35.0,1,1,305,7.0,7,0
57.0,5,2,31,260.0,2,0
29.0,2,1,452,347.0,1,0
48.0,0,1,5,697.0,2,0
38.0,2,2,7929,182.0,3,0
41.0,2,0,39,549.0,2,1
39.0,3,0,267,1151.0,5,0
31.0,4,2,4945,445.0,1,0
51.0,9,1,463,213.0,5,0
35.0,10,1,2116,409.0,2,0
45.0,0,1,59,873.0,8,1
28.0,1,1,131,147.0,5,0
57.0,5,1,107,85.0,2,0
36.0,10,1,-35,339.0,3,0
49.0,9,0,230,96.0,1,0
34.0,4,2,2679,195.0,1,0
65.0,5,0,493,622.0,1,0
26.0,7,1,256,101.0,2,0
52.0,1,0,-133,96.0,2,0
32.0,1,1,811,563.0,1,1
33.0,10,2,302,670.0,1,0
43.0,4,2,3529,190.0,3,0
26.0,9,2,75,351.0,1,0
45.0,9,1,999,215.0,6,0
30.0,4,2,7845,59.0,1,0
37.0,7,0,260,446.0,2,0
45.0,4,2,2048,310.0,1,1
34.0,4,2,1557,213.0,1,0
35.0,7,1,505,371.0,2,0
41.0,0,2,1536,54.0,2,0
42.0,6,2,0,118.0,6,0
48.0,1,3,439,212.0,1,0
45.0,11,0,44,81.0,1,0
47.0,4,2,295,157.0,1,0
37.0,1,0,190,194.0,1,0
32.0,4,1,3935,129.0,2,0
40.0,4,2,-17,474.0,1,1
35.0,9,1,175,219.0,1,0
31.0,9,1,4888,475.0,4,0
36.0,9,2,40,359.0,3,0
44.0,4,2,4460,168.0,2,0
52.0,0,1,98,148.0,1,0
28.0,8,1,330,197.0,1,0
45.0,1,0,13117,42.0,2,0
38.0,4,2,12877,118.0,3,0
39.0,1,0,1506,299.0,2,0
28.0,4,2,0,198.0,2,0
31.0,9,1,775,361.0,1,0
46.0,1,0,258,217.0,1,0
22.0,8,1,246,25.0,1,0
49.0,1,0,2146,1516.0,2,1
44.0,10,1,304,129.0,2,0
31.0,6,1,360,592.0,4,0
53.0,1,0,3316,331.0,6,0
55.0,4,2,6880,353.0,2,0
35.0,9,1,2189,256.0,3,0
35.0,1,1,5304,340.0,1,0
37.0,4,2,102,101.0,2,0
50.0,1,1,181,599.0,2,0
37.0,4,0,3953,610.0,2,0
37.0,1,0,6969,412.0,1,0
29.0,4,2,572,314.0,1,1
31.0,0,1,223,508.0,1,0
40.0,9,1,-396,127.0,1,0
47.0,7,1,164,212.0,1,0
55.0,6,1,2678,151.0,12,0
33.0,9,1,920,58.0,1,0
53.0,7,1,4554,8.0,6,0
38.0,4,2,623,297.0,4,1
61.0,4,1,967,180.0,1,0
43.0,10,1,1577,87.0,1,0
42.0,3,0,1,59.0,5,0
36.0,4,2,0,81.0,4,0
31.0,9,2,1166,207.0,1,0
59.0,4,3,3534,216.0,4,0
29.0,1,0,200,322.0,2,0
33.0,9,1,4790,137.0,1,0
44.0,1,0,-237,73.0,1,0
43.0,1,1,1335,371.0,2,0
42.0,4,2,603,298.0,5,0
32.0,4,2,577,101.0,2,0
43.0,4,2,0,110.0,1,0
39.0,0,1,163,107.0,2,0
23.0,1,0,1158,743.0,1,0
43.0,7,1,642,644.0,2,0
46.0,0,1,466,169.0,1,0
31.0,9,1,119,380.0,1,0
38.0,4,2,3436,663.0,4,1
53.0,1,0,238,238.0,2,0
37.0,1,0,378,514.0,1,0
49.0,2,1,32,128.0,1,0
31.0,10,1,315,130.0,1,0
45.0,4,2,6945,131.0,5,0
58.0,0,1,3496,111.0,4,0
35.0,1,1,0,169.0,1,0
32.0,9,1,309,346.0,1,0
28.0,9,2,0,205.0,6,0
26.0,9,1,668,576.0,3,1
48.0,4,2,1175,,3,0
30.0,1,1,363,171.0,3,0
31.0,2,2,38,185.0,2,0
31.0,4,2,1183,676.0,6,0
45.0,1,0,942,362.0,1,0
38.0,0,1,4196,193.0,2,0
34.0,4,2,297,,4,0
42.0,7,1,-91,43.0,1,0
60.0,6,0,362,816.0,6,1
42.0,1,1,1080,951.0,3,1
32.0,0,1,620,1234.0,3,1
410.0,10,2,-166,85.0,4,0
33.0,7,1,288,306.0,1,0
42.0,0,3,642,509.0,2,0
51.0,9,2,2506,210.0,3,0
36.0,9,1,566,129.0,2,0
46.0,1,1,668,1263.0,2,1
40.0,1,1,1100,660.0,2,0
49.0,1,1,322,356.0,2,0
38.0,1,1,1205,45.0,4,0
32.0,7,1,473,624.0,5,0
99.0,7,1,-333,329.0,5,0
57.0,6,2,-3313,-153.0,1,0
57.0,9,1,295,151.0,11,0
28.0,1,1,1137,129.0,4,0
44.0,2,2,1136,345.0,2,0
